02227610,AOCA,ALUMINUM CORP OF CHINA-ADR,ADR
02343610,AMED,AMEDISYS INC,Common Stock
02434310,AMBK,AMERICAN BANK INC(PA),Common Stock
04343610,AWG,ASBURY AUTOMOTIVE GROUP,Common Stock
05952010,G4RA,BANCO DE CHILE-ADR,ADR
07273030,BAYA,BAYER AG-SPONSORED ADR,ADR
25822C20,DII/B,DOREL INDUSTRIES-CL B,Common Stock
31986N10,FCCYUSD,1ST CONSTITUTION BANCORP,Common Stock
53943910,LYG,LLOYDS BANKING GROUP PLC-ADR,ADR
56456310,MANTUSD,MANTECH INTERNATIONAL CORP-A,Common Stock
56584910,MRO*,MARATHON OIL CORP,Common Stock
62942M20,DCMYY,NTT DOCOMO INC-SPON ADR,ADR
66676210,NRIM,NORTHRIM BANCORP INC,Common Stock
75540810,RDI,READING INTERNATIONAL INC-A,Common Stock
75540820,RDIB,READING INTERNATIONAL INC-B,Common Stock
85254C30,SSI3EUR,STAGE STORES INC,Common Stock
87157D10,SYNA,SYNAPTICS INC,Common Stock
91290910,X,UNITED STATES STEEL CORP,Common Stock
00225510,AUOTY,AUO CORP - SPON ADR,ADR
03062T10,CRMT,AMERICA'S CAR-MART INC,Common Stock
06254010,BOH,BANK OF HAWAII CORP,Common Stock
06414910,BNS,BANK OF NOVA SCOTIA,Common Stock
08915P10,BG3,BIG 5 SPORTING GOODS CORP,Common Stock
20441A10,SAJA,CIA SANEAMENTO BASICO DE-ADR,ADR
20530610,PS1,TRUBRIDGE INC,Common Stock
24712X10,DLPX,DELPHAX TECHNOLOGIES INC,Common Stock
29330610,ENGCQ,ENGLOBAL CORP,Common Stock
29355X10,NPO,ENPRO INC,Common Stock
43903810,HOFT,HOOKER FURNISHINGS CORP,Common Stock
47110910,JAHEUR,JARDEN CORP,Common Stock
47714310,JBLU,JETBLUE AIRWAYS CORP,Common Stock
48268K10,KT,KT CORP-SP ADR,ADR
51601210,LN5,LANNETT CO INC,Common Stock
53634X10,LQMT,LIQUIDMETAL TECHNOLOGIES INC,Common Stock
62914B10,EGOVEUR,NIC INC,Common Stock
63910B10,NLSUSD,BOWFLEX INC,Common Stock
64110L10,NFLX,NETFLIX INC,Common Stock
65333Q20,NXPS,NEXPRISE INC,Common Stock
65409010,NJDCY,NIDEC CORPORATION-SPON ADR,ADR
65504410,NBL2EUR,NOBLE ENERGY INC,Common Stock
69037010,OVER,BEYOND INC,Common Stock
69348310,PKX,POSCO HOLDINGS INC -SPON ADR,ADR
72346Q10,PFZ,PINNACLE FINANCIAL PARTNERS,Common Stock
75876610,RGCGBP,REGAL ENTERTAINMENT GROUP-A,Common Stock
78410920,SEDN,SED INTERNATIONAL HLDGS INC,Common Stock
78442P10,SLM,SLM CORP,Common Stock
80864930,SCNTQ,SCIENT INC,Common Stock
83088M10,AWM,SKYWORKS SOLUTIONS INC,Common Stock
83269640,SJM,JM SMUCKER CO/THE,Common Stock
83379210,SDXAY,SODEXO-SPONSORED ADR,ADR
86408710,STBI,STURGIS BANCORP INC,Common Stock
87254910,TLCVF,TLC VISION CORP,Common Stock
88579Y10,MMM,3M CO,Common Stock
91409010,UNIB,UNIVERSITY BANCORP INC,Common Stock
92343X10,VRNT,VERINT SYSTEMS INC,Common Stock
95123P10,WTBA,WEST BANCORPORATION,Common Stock
95709T10,WRUSD,WESTAR ENERGY INC,Common Stock
98849810,YUM,YUM! BRANDS INC,Common Stock
05965X10,BSAC,BANCO SANTANDER-CHILE-ADR,ADR
06738E20,BCS,BARCLAYS PLC-SPONS ADR,ADR
09060J10,BDSIUSD,BIODELIVERY SCIENCES INTL,Common Stock
11373M10,BRKL,BROOKLINE BANCORP INC,Common Stock
12476510,CAE,CAE INC,Common Stock
12824610,CVGW,CALAVO GROWERS INC,Common Stock
20825C10,COP,CONOCOPHILLIPS,Common Stock
38937510,GTN,GRAY MEDIA INC,Common Stock
38937520,GTN/A,GRAY MEDIA INC-A,Common Stock
41987910,HAN,HAWAIIAN HOLDINGS INC,Common Stock
49735030,KNBWY,KIRIN HOLDINGS CO-SPON ADR,ADR
49749810,KI2,KIRKLAND'S INC,Common Stock
55272X10,MFA,MFA FINANCIAL INC,REIT
55277P10,MG1,MGE ENERGY INC,Common Stock
59497240,MIGA,MICROSTRATEGY INC-CL A,Common Stock
68382720,OCC,OPTICAL CABLE CORP,Common Stock
69478X10,PPBI,PACIFIC PREMIER BANCORP INC,Common Stock
74437520,PMDI,PSYCHEMEDICS CORP,Common Stock
75689M10,RRN,RED ROBIN GOURMET BURGERS,Common Stock
78184620,RUSHA,RUSH ENTERPRISES INC-CL A,Common Stock
78184630,RUN,RUSH ENTERPRISES INC - CL B,Common Stock
81811M10,SVBI,SEVERN BANCORP INC/MD,Common Stock
92240C30,VCMP,VCAMPUS CORP,Common Stock
96176510,WHG,WESTWOOD HOLDINGS GROUP INC,Common Stock
00388130,ACTG,ACACIA RESEARCH CORP,Common Stock
01933010,ALNT,ALLIENT INC,Common Stock
02220510,AWCMYEUR,ALUMINA LTD-SPONSORED ADR,ADR
14313010,KMX,CARMAX INC,Common Stock
15189T10,CNP,CENTERPOINT ENERGY INC,Common Stock
16942610,CHA,CHINA TELECOM CORP LTD-ADR,ADR
17179810,XECEUR,CIMAREX ENERGY CO,Common Stock
19421R20,CLCTUSD,COLLECTORS UNIVERSE,Common Stock
20030N10,CMCSA,COMCAST CORP-CLASS A,Common Stock
25339310,DKS,DICK'S SPORTING GOODS INC,Common Stock
27871520,EBIXEUR,EBIX INC,Common Stock
29482160,ERIC,ERICSSON (LM) TEL-SP ADR,ADR
30390110,FFH,FAIRFAX FINANCIAL HLDGS LTD,Common Stock
45091310,IMG,IAMGOLD CORP,Common Stock
58470H10,MED,MEDIFAST INC,Common Stock
78648T10,SAFT,SAFETY INSURANCE GROUP INC,Common Stock
80105N10,SNY,SANOFI-ADR,ADR
84763A10,SPPIUSD,SPECTRUM PHARMACEUTICALS INC,Common Stock
88031M10,TS,TENARIS SA-ADR,ADR
89352910,TRNS,TRANSCAT INC,Common Stock
98313410,WYNN,WYNN RESORTS LTD,Common Stock
02209S10,MO,ALTRIA GROUP INC,Common Stock
11434010,AZTA,AZENTA INC,Common Stock
22836810,CCK,CROWN HOLDINGS INC,Common Stock
29275G10,ENYNF,ENERGY POWER SYSTEMS LTD,Common Stock
40425J10,HMSY,HMS HOLDINGS CORP,Common Stock
53225780,LPZB,LIGHTPATH TECHNOLOGIES INC-A,Common Stock
62944520,NVEC,NVE CORP,Common Stock
64026810,NKTR,NEKTAR THERAPEUTICS,Common Stock
64948720,BBAL,NEW YORK HEALTH CARE INC,Common Stock
70454G20,PCCWY,PCCW LTD-ADR,ADR
74386T10,PQ3,PROVIDENT FINANCIAL SERVICES,Common Stock
80687020,SMIT,SCHMITT INDUSTRIES INC,Common Stock
82655M10,SIFY,SIFY TECHNOLOGIES-SPON ADR,ADR
87159E40,SYBRQ,SYNERGY BRANDS INC,Common Stock
05545E20,BBL,BHP GROUP PLC-ADR,ADR
10969610,BCO,BRINK'S CO/THE,Common Stock
14365830,CCL,CARNIVAL CORP,Common Stock
14365C10,CUK,CARNIVAL PLC-ADR,ADR
22748310,XXY,CROSS COUNTRY HEALTHCARE INC,Common Stock
34637510,FMF,FORMFACTOR INC,Common Stock
42234Q10,HTLFEUR,HEARTLAND FINANCIAL USA INC,Common Stock
45811V10,INBP,INTEGRATED BIOPHARMA INC,Common Stock
46058810,IPAH,INTERPHARM HOLDINGS INC,Common Stock
52605730,LEN/B,LENNAR CORP - B SHS,Common Stock
57887710,MBTF,MBT FINANCIAL CORP,Common Stock
63886Q10,NGS,NATURAL GAS SERVICES GROUP,Common Stock
76655960,RIGL,RIGEL PHARMACEUTICALS INC,Common Stock
92334N10,VEOEY,VEOLIA ENVIRONNEMENT-ADR,ADR
00847J10,AGYS,AGILYSYS INC,Common Stock
11679410,BRKR,BRUKER CORP,Common Stock
14956810,CVCO,CAVCO INDUSTRIES INC,Common Stock
28225C80,EGAN,EGAIN CORP,Common Stock
29255410,ECPG,ENCORE CAPITAL GROUP INC,Common Stock
33938T10,FSI,FLEXIBLE SOLUTIONS INTL INC,Common Stock
37653610,GOOD,GLADSTONE COMMERCIAL CORP,REIT
46120E60,ISRG,INTUITIVE SURGICAL INC,Common Stock
59277010,MXC,MEXCO ENERGY CORP,Common Stock
60855R10,MOH,MOLINA HEALTHCARE INC,Common Stock
64111Q10,NTGR,NETGEAR INC,Common Stock
68379710,OPY,OPPENHEIMER HOLDINGS-CL A,Common Stock
74381510,PRSCUSD,PROVIDENCE SERVICE CORP,Common Stock
88224Q10,TCBI,TEXAS CAPITAL BANCSHARES INC,Common Stock
91382130,UUU,UNIVERSAL SECURITY INSTRUMNT,Common Stock
91527110,UVSP,UNIVEST FINANCIAL CORP,Common Stock
02567620,AELUSD,AMERICAN EQUITY INVT LIFE HL,Common Stock
09062X10,BIIB,BIOGEN INC,Common Stock
13123E50,CALD,CALLIDUS SOFTWARE INC,Common Stock
14622910,CRI,CARTER'S INC,Common Stock
15060220,CDR1USD,CEDAR REALTY TRUST INC,REIT
15136810,CHLE,CENTENNIAL SPECIALTY FOODS,Common Stock
15721010,CEVA,CEVA INC,Common Stock
16939P10,LFCUSD,CHINA LIFE INSURANCE CO-ADR,ADR
20451N10,CMP,COMPASS MINERALS INTERNATION,Common Stock
20824210,CN4,CONN'S INC,Common Stock
22943F10,CLV,TRIP.COM GROUP LTD-ADR,ADR
26779V10,DYII,DYNACQ HEALTHCARE INC,Common Stock
31983510,FCCO,FIRST COMMUNITY CORP,Common Stock
50105F10,KRO,KRONOS WORLDWIDE INC,Common Stock
50188920,LKQ1,LKQ CORP,Common Stock
57115710,MRLNUSD,MARLIN BUSINESS SERVICES INC,Common Stock
64031N10,NIJ,NELNET INC-CL A,Common Stock
65336K10,NXST,NEXSTAR MEDIA GROUP INC,Common Stock
66987E20,NG,NOVAGOLD RESOURCES INC,Common Stock
67984M10,OLBK,OLD LINE BANCSHARES INC,Common Stock
75087U10,RPFG,RAINIER PACIFIC FINANCIAL GR,Common Stock
82459610,SHG,SHINHAN FINANCIAL GROUP-ADR,ADR
82859910,SIMC,SIMCLAR INC,Common Stock
8676EP10,SOY,SUNOPTA INC,Common Stock
87162W10,SUX,TD SYNNEX CORP,Common Stock
87927Y10,TIIAY,TELECOM ITALIA SPA-SPON ADR,ADR
88023U10,TPD,SOMNIGROUP INTERNATIONAL INC,Common Stock
89366210,TGLEUR,TRANSGLOBE ENERGY CORP,Common Stock
91391510,UTI,UNIVERSAL TECHNICAL INSTITUT,Common Stock
94846M10,WZENY,WEBZEN INC-SPONS ADR,ADR
98462Y10,YRI,YAMANA GOLD INC,Common Stock
00245710,AXMP,AXM PHARMA INC,Common Stock
02970Q20,AQQSQ,AMERICAN SPECTRUM REALTY INC,REIT
04621X10,AIZ,ASSURANT INC,Common Stock
23210910,CUTRQ,CUTERA INC,Common Stock
26969P10,EXP,EAGLE MATERIALS INC,Common Stock
29254Q10,ECIA,ENCISION INC,Common Stock
33942T20,FLH0,APPLIED DIGITAL CORP,Common Stock
44054310,HOSEUR,HORNBECK OFFSHORE SERVICES,Common Stock
46121E20,INTZ,INTRUSION INC,Common Stock
55269710,MDCA,MDC PARTNERS INC-A,Common Stock
55907920,MGLNUSD,MAGELLAN HEALTH INC,Common Stock
56624R10,MCHX,MARCHEX INC-CLASS B,Common Stock
59935P20,MLSS,MILESTONE SCIENTIFIC INC,Common Stock
62937750,NRA,NRG ENERGY INC,Common Stock
69403T10,PACC,PACIFIC CMA INC,Common Stock
71638210,PETS,PETMED EXPRESS INC,Common Stock
72407810,PIPR,PIPER SANDLER COS,Common Stock
78401V10,FJ5,SOUTHSTATE CORP,Common Stock
81663N20,SMIUSD,SEMICONDUCTOR MANUFACT-ADR,ADR
82669G10,TQJ,SIGNATURE BANK,Common Stock
85924110,UAO,STERLING INFRASTRUCTURE INC,Common Stock
87916520,TIKK,TEL-INSTRUMENT ELECTRONICS,Common Stock
87960410,TKOI,TELKONET INC,Common Stock
90385V10,UCTT,ULTRA CLEAN HOLDINGS INC,Common Stock
00422510,ACAD,ACADIA PHARMACEUTICALS INC,Common Stock
00911910,AFLYY,AIR FRANCE-KLM-ADR,ADR
02043Q10,ALNY,ALNYLAM PHARMACEUTICALS INC,Common Stock
02341Q20,DIT,AMCON DISTRIBUTING CO,Common Stock
03475V10,ANGO,ANGIODYNAMICS INC,Common Stock
03892310,ABR,ARBOR REALTY TRUST INC,REIT
16359R10,CHE,CHEMED CORP,Common Stock
21835210,HTD,CORCEPT THERAPEUTICS INC,Common Stock
31845710,FACO,FIRST ACCEPTANCE CORP,Common Stock
32051710,FT2,FIRST HORIZON CORP,Common Stock
37247D10,GNW,GENWORTH FINANCIAL INC,Common Stock
39525910,GHLEUR,GREENHILL & CO INC,Common Stock
40425110,HNI,HNI CORP,Common Stock
60343210,MGT,MINES MANAGEMENT INC,Common Stock
60877T10,MNTA,MOMENTA PHARMACEUTICALS INC,Common Stock
65158710,NEU,NEWMARKET CORP,Common Stock
67070410,NUVAGBP,NUVASIVE INC,Common Stock
70458630,PAEGF,PEACE ARCH ENTERTAINMENT GRP,Common Stock
74622830,PCYO,PURE CYCLE CORP,Common Stock
79466L30,CRM,SALESFORCE INC,Common Stock
81191610,SEA,SEABRIDGE GOLD INC,Common Stock
85285720,STMP,STAMPS.COM INC,Common Stock
01852230,ALE,ALLETE INC,Common Stock
02483510,ACCUSD,AMERICAN CAMPUS COMMUNITIES,REIT
07368510,BECN,BEACON ROOFING SUPPLY INC,Common Stock
07745410,BDC,BELDEN INC,Common Stock
08786610,BHBCQ,BEVERLY HILLS BANCORP INC,Common Stock
09180C10,BJRI,BJ'S RESTAURANTS INC,Common Stock
09227Q10,BLKB,BLACKBAUD INC,Common Stock
12615310,CPLUSD,CPFL ENERGIA SA-ADR,ADR
12812610,CF30,CALAMP CORP,Common Stock
16936R10,CAAS,CHINA AUTOMOTIVE SYSTEMS INC,Common Stock
19247A10,CNS,COHEN & STEERS INC,Common Stock
20061Q10,CMNR,COMMERCE ENERGY GROUP INC,Common Stock
20260810,CVGI,COMMERCIAL VEHICLE GROUP INC,Common Stock
25754A20,DPZ,DOMINO'S PIZZA INC,Common Stock
29275Y10,ENS,ENERSYS,Common Stock
30225T10,EXR,EXTRA SPACE STORAGE INC,REIT
31682710,JOBSUSD,51JOB INC-ADR,ADR
70339510,PDCOEUR,PATTERSON COS INC,Common Stock
74729T10,QCCO,QC HOLDINGS INC,Common Stock
7591EP10,RF,REGIONS FINANCIAL CORP,Common Stock
87656850,TTMCHF,TATA MOTORS LTD-SPON ADR,ADR
91851C20,EGY,VAALCO ENERGY INC,Common Stock
92552R40,PRSU,PURSUIT ATTRACTIONS AND HOSP,Common Stock
94946T10,WCGEUR,WELLCARE HEALTH PLANS INC,Common Stock
96041310,UEO,WESTLAKE CORP,Common Stock
03100110,ATLO,AMES NATIONAL CORP,Common Stock
05969A10,TBBK,BANCORP INC/THE,Common Stock
06846N10,BBG1USD,BILL BARRETT CORP,Common Stock
09624H10,FZG1,BLUELINX HOLDINGS INC,Common Stock
12007610,BBW,BUILD-A-BEAR WORKSHOP INC,Common Stock
16937910,JRJCY,CHINA FINANCE ONLINE CO-ADR,ADR
25386810,FQI,DIGITAL REALTY TRUST INC,REIT
29472R10,ELS,EQUITY LIFESTYLE PROPERTIES,REIT
33708M20,FSTF,FIRST STATE FINANCIAL CORP/F,Common Stock
33849020,FAME,FLAMEMASTER CORP,Common Stock
37468910,ROCK,GIBRALTAR INDUSTRIES INC,Common Stock
40637H10,HALO,HALOZYME THERAPEUTICS INC,Common Stock
44746210,HURN,HURON CONSULTING GROUP INC,Common Stock
46564T10,ITIEUR,ITERIS INC,Common Stock
49690240,KGC,KINROSS GOLD CORP,Common Stock
49890420,KNL,KNOLL INC,Common Stock
50186V10,LPL,LG DISPLAY CO LTD-ADR,ADR
51783410,LVS,LAS VEGAS SANDS CORP,Common Stock
55457110,MFNC,MACKINAC FINANCIAL CORP,Common Stock
57060D10,MKTX,MARKETAXESS HOLDINGS INC,Common Stock
60983910,MPWR,MONOLITHIC POWER SYSTEMS INC,Common Stock
64007910,NPEUR,NEENAH INC,Common Stock
64067110,NPJ,NEPHROS INC,Common Stock
66510M20,NAK,NORTHERN DYNASTY MINERALS,Common Stock
66807430,NWE,NORTHWESTERN ENERGY GROUP IN,Common Stock
68668810,HNM,ORMAT TECHNOLOGIES INC,Common Stock
86789210,SHO,SUNSTONE HOTEL INVESTORS INC,REIT
88268110,TXRH,TEXAS ROADHOUSE INC,Common Stock
02076X10,ANRZQEUR,ALPHA NATURAL RESOURCES INC,Common Stock
09069N10,BIOSEUR,BIOSCRIP INC,Common Stock
15087010,CE,CELANESE CORP,Common Stock
17292210,CZNC,CITIZENS & NORTHERN CORP,Common Stock
19239V30,OGM1,COGENT COMMUNICATIONS HOLDIN,Common Stock
25659T10,FUO,DOLBY LABORATORIES INC-CL A,Common Stock
26826M10,ECRO,ECC CAPITAL CORP,REIT
29366810,EBTC,ENTERPRISE BANCORP INC,Common Stock
29371210,EFSC,ENTERPRISE FINANCIAL SERVICE,Common Stock
29406L20,EPGRQ,ENVIRONMENTAL POWER CORP,Common Stock
44701110,HUN,HUNTSMAN CORP,Common Stock
49129210,KFFB,KENTUCKY FIRST FEDERAL BANCO,Common Stock
59100U10,CASH,PATHWARD FINANCIAL INC,Common Stock
60871R10,TAP/A,MOLSON COORS BEVERAGE CO - A,Common Stock
60871R20,TAP,MOLSON COORS BEVERAGE CO - B,Common Stock
63110310,NDAQ,NASDAQ INC,Common Stock
63888P40,NHTC,NATURAL HEALTH TRENDS CORP,Common Stock
67606R10,ODMO,ODIMO INC,Common Stock
74112D10,PBV,PRESTIGE CONSUMER HEALTHCARE,Common Stock
75886X10,RGRX,REGENERX BIOPHARMACEUTICALS,Common Stock
81235010,SHLDEUR,SEARS HOLDINGS CORP,Common Stock
91388P10,ULH,UNIVERSAL LOGISTICS HOLDINGS,Common Stock
92922P10,WTI,W&T OFFSHORE INC,Common Stock
92932C10,WQNI,WQN INC,Common Stock
06643P10,BFIN,BANKFINANCIAL CORP,Common Stock
12008R10,BLDR,BUILDERS FIRSTSOURCE INC,Common Stock
12073840,BZLFY,BUNZL PLC -SPONS ADR,ADR
12562N10,CKX,CKX LANDS INC,Common Stock
12618T10,CRAI,CRA INTERNATIONAL INC,Common Stock
12753720,CDZI,CADIZ INC,Common Stock
17306X10,CTRN,CITI TRENDS INC,Common Stock
19217610,JVA,COFFEE HOLDING CO INC,Common Stock
24869P10,DENN,DENNY'S CORP,Common Stock
25213110,DC4,DEXCOM INC,Common Stock
25278430,DRH,DIAMONDROCK HOSPITALITY CO,REIT
26745T10,DYAI,DYADIC INTERNATIONAL INC,Common Stock
35471R10,FSP,FRANKLIN STREET PROPERTIES C,REIT
35702310,RAIL,FREIGHTCAR AMERICA INC,Common Stock
46121H10,IINUSD,INTRICON CORP,Common Stock
50187A10,LHCGUSD,LHC GROUP INC,Common Stock
53353510,LINC,LINCOLN EDUCATIONAL SERVICES,Common Stock
61770010,MORN,MORNINGSTAR INC,Common Stock
64453510,NGD,NEW GOLD INC,Common Stock
70088510,PKBK,PARKE BANCORP INC,Common Stock
71102610,PEDH,PEOPLES EDUCATIONAL HOLDINGS,Common Stock
72927310,PLBC,PLUMAS BANCORP,Common Stock
75970E10,RNST,RENASANT CORP,Common Stock
78486Q10,SIVBEUR,SVB FINANCIAL GROUP,Common Stock
82706C10,SIMO,SILICON MOTION TECHNOL-ADR,ADR
87538X10,TLF,TANDY LEATHER FACTORY INC,Common Stock
89469A10,THS,TREEHOUSE FOODS INC,Common Stock
89643830,TRIB,TRINITY BIOTECH PLC-SPON ADR,ADR
95763810,WEA,WESTERN ALLIANCE BANCORP,Common Stock
98411710,XNNHQ,XENONICS HOLDINGS INC,Common Stock
98981710,ZM3,ZUMIEZ INC,Common Stock
00081T10,ACCO,ACCO BRANDS CORP,Common Stock
04963C20,ATRC,ATRICURE INC,Common Stock
05675210,BIDUN,BAIDU INC - SPON ADR,ADR
09689210,BODIGBX,BODISEN BIOTECH INC,Common Stock
12480510,CBZ,CBIZ INC,Common Stock
12526910,CF,CF INDUSTRIES HOLDINGS INC,Common Stock
20903410,CNSLEUR,CONSOLIDATED COMMUNICATIONS,Common Stock
22282E10,CVA1EUR,COVANTA HOLDING CORP,Common Stock
26160810,DRCEUR,DRESSER-RAND GROUP INC,Common Stock
31657010,FPPP,FIELDPOINT PETROLEUM CORP,Common Stock
36143810,GAMI,GAMCO INVESTORS INC-A,Common Stock
37244C10,GHDX,GENOMIC HEALTH INC,Common Stock
50047H20,KONA,KONA GRILL INC,Common Stock
53222Q10,LCUT,LIFETIME BRANDS INC,Common Stock
58463J30,MPW,MEDICAL PROPERTIES TRUST INC,REIT
63663710,NLMP,NATIONAL LAMPOON INC,Common Stock
64049720,NMGC,NEOMAGIC CORP,Common Stock
64107N20,LSAK,LESAKA TECHNOLOGIES INC,Common Stock
65333R20,NXTYQ,NEXITY FINANCIAL CORP,Common Stock
68209510,OFLX,OMEGA FLEX INC,Common Stock
68572N10,TISUSD,ORCHIDS PAPER PRODUCTS CO,Common Stock
69811Q10,PANC,PANACOS PHARMACEUTICALS INC,Common Stock
71715J10,PXSLY,PHARMAXIS LTD-ADR,ADR
74340R10,PLNTQ,PROLIANCE INTERNATIONAL INC,Common Stock
75524B10,RBC,RBC BEARINGS INC,Common Stock
75676410,RLH,RED LION HOTELS CORP,Common Stock
78025910,R6C2,ROYAL DUTCH SHELL-SPON ADR-B,ADR
78025920,RDS/A,SHELL PLC-SPON ADR-A,ADR
78333210,RUTHUSD,RUTH'S HOSPITALITY GROUP INC,Common Stock
85472N10,STN,STANTEC INC,Common Stock
87972L10,TMCV,TEMECULA VALLEY BANCORP INC,Common Stock
00206R10,T,AT&T INC,Common Stock
03071H10,A3I,AMERISAFE INC,Common Stock
03076C10,A4S,AMERIPRISE FINANCIAL INC,Common Stock
03076K10,ABCB,AMERIS BANCORP,Common Stock
05529810,BCBP,BCB BANCORP INC,Common Stock
05593410,BPIGF,BPI ENERGY HOLDINGS INC,Common Stock
11246310,B7S,BROOKDALE SENIOR LIVING INC,Common Stock
11258510,BN,BROOKFIELD CORP,Common Stock
12541W20,CHRW,C.H. ROBINSON WORLDWIDE INC,Common Stock
14056A10,CAPB,CAPITALSOUTH BANCORP,Common Stock
21868110,CORE,CORE-MARK HOLDING CO INC,Common Stock
31939010,FBIZ,FIRST BUSINESS FINANCIAL SER,Common Stock
36467W10,GME,GAMESTOP CORP-CLASS A,Common Stock
41086710,THG,HANOVER INSURANCE GROUP INC/,Common Stock
46272610,IRBT,IROBOT CORP,Common Stock
48023P10,JSDA,JONES SODA CO,Common Stock
54388110,LORLUSD,LORAL SPACE & COMMUNICATIONS,Common Stock
58446J20,MBAY,MEDIABAY INC,Common Stock
60682210,MUFG,MITSUBISHI UFJ FINL-SPON ADR,ADR
67020Y10,SC2,NUANCE COMMUNICATIONS INC,Common Stock
75087530,VCTL,RAINMAKER SYSTEMS INC,Common Stock
84265V10,SCCO,SOUTHERN COPPER CORP,Common Stock
87872T20,TSCC,TECHNOLOGY SOLUTIONS CO,Common Stock
90431110,UAA,UNDER ARMOUR INC-CLASS A,Common Stock
03073V10,AMTY,AMERITYRE CORP,Common Stock
05961W10,BMA,BANCO MACRO SA-ADR,ADR
11039410,BRSEUR,BRISTOW GROUP INC,Common Stock
12485710,CBS/AEUR,CBS CORP-CLASS A VOTING,Common Stock
12485720,CBS1EUR,CBS CORP-CLASS B NON VOTING,Common Stock
16965610,CMG,CHIPOTLE MEXICAN GRILL INC,Common Stock
22704610,CROX,CROCS INC,Common Stock
31620M10,FIS,FIDELITY NATIONAL INFO SERV,Common Stock
39322210,G3V,GREEN PLAINS INC,Common Stock
40050610,G9N,GRUPO AEROPORTUARIO PAC-ADR,ADR
40263530,GPOR1EUR,GULFPORT ENERGY CORP,Common Stock
40403010,H6P,H&E EQUIPMENT SERVICES INC,Common Stock
42330P10,CTV,HELIX ENERGY SOLUTIONS GROUP,Common Stock
43289P10,HIMX,HIMAX TECHNOLOGIES INC-ADR,ADR
45768S10,IOSP,INNOSPEC INC,Common Stock
50060P10,KOP,KOPPERS HOLDINGS INC,Common Stock
53635B10,L1S,LIQUIDITY SERVICES INC,Common Stock
53803410,LYV,LIVE NATION ENTERTAINMENT IN,Common Stock
54573120,LTEC,LOUD TECHNOLOGIES INC,Common Stock
55977T10,MGYR,MAGYAR BANCORP INC,Common Stock
58805610,MERC,MERCER INTERNATIONAL INC,Common Stock
69329Y10,PDLIEUR,PDL BIOPHARMA INC,Common Stock
69336T10,PHIIUSD,PHI INC-VOTING,Common Stock
69336T20,PHIIKUSD,PHI INC-NON VOTING,Common Stock
73763010,PCH,POTLATCHDELTIC CORP,REIT
87236Y10,AMT,TD AMERITRADE HOLDING CORP,Common Stock
88089010,TX,TERNIUM SA-SPONSORED ADR,ADR
89364110,T7D,TRANSDIGM GROUP INC,Common Stock
92553P10,VIAEUR,VIACOM INC-CLASS A,Common Stock
92553P20,VIAB,VIACOM INC-CLASS B,Common Stock
04916420,AAWWUSD,ATLAS AIR WORLDWIDE HOLDINGS,Common Stock
07250010,BAYN,BAY NATIONAL CORP,Common Stock
09560210,BLHI,BLUE HOLDINGS INC,Common Stock
12642X10,CTCMEUR,CTC MEDIA INC,Common Stock
14843510,ROX2EUR,CASTLE BRANDS INC,Common Stock
22522330,CRAY,CRAY INC,Common Stock
25827810,DORM,DORMAN PRODUCTS INC,Common Stock
31891610,FBMSUSD,FIRST BANCSHARES INC/MS,Common Stock
36982210,GFN,GENERAL FINANCE CORP,Common Stock
42809H10,HES,HESS CORP,Common Stock
43689320,HOMB,HOME BANCSHARES INC,Common Stock
44244K10,HWCC,HOUSTON WIRE & CABLE CO,Common Stock
50186A10,LGL,LGL GROUP INC/THE,Common Stock
51070010,LSBK,LAKE SHORE BANCORP INC,Common Stock
55035110,LUNA,LUNA INNOVATIONS INC,Common Stock
57636Q10,MA,MASTERCARD INC - A,Common Stock
62475810,JT5,MUELLER WATER PRODUCTS INC-A,Common Stock
63741710,NNN,NNN REIT INC,REIT
67574630,ONIT,ONITY GROUP INC,Common Stock
69336V10,PGTIUSD,PGT INNOVATIONS INC,Common Stock
73191610,POM1EUR,POLYMET MINING CORP,Common Stock
73278L10,POOL,POOL CORP,Common Stock
73650884,POR,PORTLAND GENERAL ELECTRIC CO,Common Stock
77451510,RCKY,ROCKY BRANDS INC,Common Stock
78461U10,SORLUSD,SORL AUTO PARTS INC,Common Stock
87157B10,SNCR,SYNCHRONOSS TECHNOLOGIES INC,Common Stock
87874220,TECK/B,TECK RESOURCES LTD-CLS B,Common Stock
89214A10,CLUBUSD,TOWN SPORTS INTERNATIONAL,Common Stock
90300210,UMH,UMH PROPERTIES INC,REIT
92165910,VNDA,VANDA PHARMACEUTICALS INC,Common Stock
92886T20,VG1EUR,VONAGE HOLDINGS CORP,Common Stock
05377410,CUCA,AVIS BUDGET GROUP INC,Common Stock
05534B76,BCE,BCE INC,Common Stock
16115Q30,GTLS,CHART INDUSTRIES INC,Common Stock
17177930,CIEN,CIENA CORP,Common Stock
20416610,CVLT,COMMVAULT SYSTEMS INC,Common Stock
29355M20,ENVL,ENOVA SYSTEMS INC,Common Stock
29977A10,EVR,EVERCORE INC - A,Common Stock
30049A10,EPM,EVOLUTION PETROLEUM CORP,Common Stock
40624Q20,HALL,HALLMARK FINL SERVICES INC,Common Stock
41034510,HBI,HANESBRANDS INC,Common Stock
43146610,HILUSD,HILL INTERNATIONAL INC,Common Stock
